-5.4322359,42.5035648,10.9326672
-5.3909135,42.6974232,10.9592750
-5.3480669,42.8909575,10.9874597
-5.3027211,43.0876483,11.0217472
-5.2558784,43.2828247,11.0560348
-5.2075175,43.4766099,11.0903223
-5.1576171,43.6691271,11.1246098
-5.1061178,43.8606376,11.1592280
-5.0521928,44.0540961,11.2010143
-4.9966366,44.2465670,11.2428006
-4.9394518,44.4381205,11.2845869
-4.8806407,44.6288271,11.3263732
-4.8202058,44.8187570,11.3681595
-4.7577868,45.0090893,11.4169698
-4.6937773,45.1987556,11.4660252
-4.6282550,45.3877244,11.5150806
-4.5612855,45.5760032,11.5641360
-4.4929341,45.7635998,11.6131914
-4.4230046,45.9512093,11.6687571
-4.3517680,46.1382251,11.7248936
-4.2792867,46.3246145,11.7810300
-4.2056009,46.5104053,11.8371665
-4.1307508,46.6956250,11.8933029
-4.0546284,46.8806582,11.9554304
-3.9774029,47.0652090,12.0182788
-3.8991356,47.2492532,12.0811273
-3.8198705,47.4328101,12.1439757
-3.7396514,47.6158988,12.2068242
-3.6584469,47.7987062,12.2750133
-3.5763613,47.9811083,12.3439539
-3.4934462,48.1631028,12.4128944
-3.4097427,48.3447110,12.4818349
-3.3252917,48.5259543,12.5507754
-3.2401102,48.7069040,12.6240035
-3.1542564,48.8875367,12.6978951
-3.0677717,49.0678631,12.7717867
-2.9806938,49.2479020,12.8456782
-2.8930605,49.4276719,12.9195698
-2.8049132,49.6071815,12.9960362
-2.7162785,49.7864540,13.0729325
-2.6271838,49.9655053,13.1498287
-2.5376571,50.1443495,13.2267249
-2.4477266,50.3230008,13.3036211
-2.3574368,50.5014372,13.3807477
-2.2667909,50.6796965,13.4579157
-2.1757997,50.8577919,13.5350837
-2.0844770,51.0357300,13.6122517
-1.9928370,51.2135178,13.6894197
-1.9009149,51.3911182,13.7649338
-1.8086978,51.5685682,13.8401260
-1.7161831,51.7458768,13.9153181
-1.6233729,51.9230447,13.9905102
-1.5302689,52.1000724,14.0657024
-1.4368967,52.2769139,14.1379252
-1.3432325,52.4536028,14.2095185
-1.2492643,52.6301449,14.2811117
-1.1549853,52.8065362,14.3527049
-1.0603885,52.9827727,14.4242981
-0.9654938,53.1587992,14.4918340
-0.8702688,53.3346483,14.5584271
-0.7746935,53.5103244,14.6250203
-0.6787544,53.6858199,14.6916134
-0.5824381,53.8611274,14.7582066
-0.4857650,54.0361772,14.8079936
-0.3886945,54.2110071,14.8534763
-0.2912017,54.3856242,14.8989590
-0.1932705,54.5600194,14.9444418
-0.0948846,54.7341840,14.9899245
0.0039251,54.9080265,14.9999985
0.1032081,55.0815971,14.9999984
0.2029942,55.2549104,14.9999984
0.3032999,55.4279571,14.9999984
0.4041416,55.6007282,14.9999984
0.5054695,55.7731044,14.9999984
0.6073349,55.9451569,14.9999984
0.7097621,56.1169190,14.9999984
0.8127547,56.2883882,14.9999984
0.9163163,56.4595622,14.9999984
1.0203675,56.6303038,14.9999984
1.1249590,56.8006993,14.9999984
1.2301180,56.9707990,14.9999984
1.3358418,57.1406039,14.9999985
1.4421277,57.3101150,14.9999985
1.5488779,57.4791840,14.9999985
1.6561409,57.6478997,14.9999985
